timestamp,lane,arrival_rate,queue_length,waiting_time,phase_state,hour,tod_factor,throughput,delay
3240,2,0.0,0,1.94,0,0,0.3,0.0,1.94
3240,3,0.2844,4,4.8,0,0,0.3,4.0,0.96
3250,0,0.0497,0,0.0,1,0,0.3,0.0,0.0
3250,1,0.0013,0,3.44,0,0,0.3,0.0,3.44
3250,2,0.0762,0,0.84,0,0,0.3,0.0,0.84
3250,3,0.229,1,0.22,0,0,0.3,1.0,0.11
3260,0,0.0,0,0.0,1,0,0.3,0.0,0.0
3260,1,0.0835,0,0.94,0,0,0.3,0.0,0.94
3260,2,0.0565,0,1.51,0,0,0.3,0.0,1.51
3260,3,0.2112,3,8.97,0,0,0.3,3.0,2.2425
3270,0,0.1312,3,0.0,0,0,0.3,3.0,0.0
3270,1,0.0,0,0.0,1,0,0.3,0.0,0.0
3270,2,0.0108,0,0.0,0,0,0.3,0.0,0.0
3270,3,0.1419,0,2.23,0,0,0.3,0.0,2.23
3280,0,0.1497,1,1.77,0,0,0.3,1.0,0.885
3280,1,0.1281,1,2.03,1,0,0.3,0.7,1.015
3280,2,0.0468,1,3.8,0,0,0.3,1.0,1.9
3280,3,0.0079,0,0.0,0,0,0.3,0.0,0.0
3290,0,0.0711,0,2.36,0,0,0.3,0.0,2.36
3290,1,0.0872,1,2.71,1,0,0.3,0.7,1.355
3290,2,0.0974,0,0.66,0,0,0.3,0.0,0.66
3290,3,0.0906,1,2.28,0,0,0.3,1.0,1.14
3300,0,0.0664,1,2.21,0,0,0.3,1.0,1.105
3300,1,0.209,1,5.23,0,0,0.3,1.0,2.615
3300,2,0.3795,3,2.69,1,0,0.3,2.0999999999999996,0.6725
3300,3,0.0341,1,0.58,0,0,0.3,1.0,0.29
3310,0,0.0,0,0.46,0,0,0.3,0.0,0.46
3310,1,0.122,2,5.15,0,0,0.3,2.0,1.7166666666666668
3310,2,0.4258,4,4.71,1,0,0.3,2.8,0.942
3310,3,0.0,0,0.0,0,0,0.3,0.0,0.0
3320,0,0.0286,0,0.0,0,0,0.3,0.0,0.0
3320,1,0.0209,0,0.0,0,0,0.3,0.0,0.0
3320,2,0.0496,0,1.64,1,0,0.3,0.0,1.64
3320,3,0.0265,0,1.31,0,0,0.3,0.0,1.31
3330,0,0.2217,0,0.18,0,0,0.3,0.0,0.18
3330,1,0.362,2,6.86,0,0,0.3,2.0,2.2866666666666666
3330,2,0.1407,1,5.29,0,0,0.3,1.0,2.645
3330,3,0.0,0,0.34,1,0,0.3,0.0,0.34
3340,0,0.0,0,3.24,0,0,0.3,0.0,3.24
3340,1,0.2055,3,8.66,0,0,0.3,3.0,2.165
3340,2,0.0422,0,0.0,0,0,0.3,0.0,0.0
3340,3,0.034,0,0.88,1,0,0.3,0.0,0.88
3350,0,0.3331,2,4.74,0,0,0.3,2.0,1.58
3350,1,0.1074,1,2.75,0,0,0.3,1.0,1.375
3350,2,0.0506,1,3.3,0,0,0.3,1.0,1.65
3350,3,0.0,0,2.83,1,0,0.3,0.0,2.83
3360,0,0.0775,1,4.61,1,0,0.3,0.7,2.305
3360,1,0.2266,3,4.69,0,0,0.3,3.0,1.1725
3360,2,0.0393,0,0.0,0,0,0.3,0.0,0.0
3360,3,0.219,6,14.37,0,0,0.3,6.0,2.052857142857143
3370,0,0.0448,1,6.75,1,0,0.3,0.7,3.375
3370,1,0.079,0,0.0,0,0,0.3,0.0,0.0
3370,2,0.1383,2,4.07,0,0,0.3,2.0,1.3566666666666667
3370,3,0.0,0,0.0,0,0,0.3,0.0,0.0
3380,0,0.2234,3,6.61,1,0,0.3,2.0999999999999996,1.6525
3380,1,0.0,0,1.35,0,0,0.3,0.0,1.35
3380,2,0.17,1,3.28,0,0,0.3,1.0,1.64
3380,3,0.239,3,6.92,0,0,0.3,3.0,1.73
3390,0,0.4955,3,4.58,0,0,0.3,3.0,1.145
3390,1,0.0383,0,0.0,1,0,0.3,0.0,0.0
3390,2,0.0,0,0.03,0,0,0.3,0.0,0.03
3390,3,0.161,3,9.73,0,0,0.3,3.0,2.4325
3400,0,0.186,3,4.33,0,0,0.3,3.0,1.0825
3400,1,0.0846,0,0.0,1,0,0.3,0.0,0.0
3400,2,0.0,0,0.12,0,0,0.3,0.0,0.12
3400,3,0.0,0,0.0,0,0,0.3,0.0,0.0
3410,0,0.012,0,0.0,0,0,0.3,0.0,0.0
3410,1,0.0825,1,3.94,1,0,0.3,0.7,1.97
3410,2,0.2195,0,2.16,0,0,0.3,0.0,2.16
3410,3,0.0389,1,0.0,0,0,0.3,1.0,0.0
3420,0,0.5325,3,7.67,0,0,0.3,3.0,1.9175
3420,1,0.0375,1,2.18,0,0,0.3,1.0,1.09
3420,2,0.031,0,0.0,1,0,0.3,0.0,0.0
3420,3,0.5306,10,26.98,0,0,0.3,10.0,2.4527272727272726
3430,0,0.0,0,1.2,0,0,0.3,0.0,1.2
3430,1,0.0654,1,2.77,0,0,0.3,1.0,1.385
3430,2,0.0,0,0.67,1,0,0.3,0.0,0.67
3430,3,0.0817,3,4.44,0,0,0.3,3.0,1.11
3440,0,0.0821,0,0.15,0,0,0.3,0.0,0.15
3440,1,0.0954,1,5.94,0,0,0.3,1.0,2.97
3440,2,0.2884,1,3.75,1,0,0.3,0.7,1.875
3440,3,0.0933,0,0.0,0,0,0.3,0.0,0.0
3450,0,0.0137,0,5.31,0,0,0.3,0.0,5.31
3450,1,0.0125,0,0.0,0,0,0.3,0.0,0.0
3450,2,0.2494,2,4.34,0,0,0.3,2.0,1.4466666666666665
3450,3,0.0,0,0.0,1,0,0.3,0.0,0.0
3460,0,0.0,0,0.0,0,0,0.3,0.0,0.0
3460,1,0.1137,2,9.16,0,0,0.3,2.0,3.0533333333333332
3460,2,0.0833,1,1.67,0,0,0.3,1.0,0.835
3460,3,0.1347,1,2.9,1,0,0.3,0.7,1.45
3470,0,0.0419,0,0.0,0,0,0.3,0.0,0.0
3470,1,0.0,0,3.28,0,0,0.3,0.0,3.28
3470,2,0.1942,2,2.0,0,0,0.3,2.0,0.6666666666666666
3470,3,0.1001,0,1.76,1,0,0.3,0.0,1.76
3480,0,0.068,0,0.0,1,0,0.3,0.0,0.0
3480,1,0.1113,0,0.0,0,0,0.3,0.0,0.0
3480,2,0.1253,5,18.06,0,0,0.3,5.0,3.01
3480,3,0.044,2,6.09,0,0,0.3,2.0,2.03
3490,0,0.001,0,0.0,1,0,0.3,0.0,0.0
3490,1,0.0474,0,0.91,0,0,0.3,0.0,0.91
3490,2,0.2479,3,1.97,0,0,0.3,3.0,0.4925
3490,3,0.0212,0,3.56,0,0,0.3,0.0,3.56
3500,0,0.0227,0,0.0,1,0,0.3,0.0,0.0
3500,1,0.0619,1,3.7,0,0,0.3,1.0,1.85
3500,2,0.0595,0,0.0,0,0,0.3,0.0,0.0
3500,3,0.0999,0,0.51,0,0,0.3,0.0,0.51
3510,0,0.0008,0,0.0,0,0,0.3,0.0,0.0
3510,1,0.1923,2,3.61,1,0,0.3,1.4,1.2033333333333334
3510,2,0.1545,2,8.02,0,0,0.3,2.0,2.6733333333333333
3510,3,0.0597,1,3.34,0,0,0.3,1.0,1.67
3520,0,0.3345,0,0.78,0,0,0.3,0.0,0.78
3520,1,0.0939,0,0.0,1,0,0.3,0.0,0.0
3520,2,0.042,1,0.78,0,0,0.3,1.0,0.39
3520,3,0.0815,2,4.52,0,0,0.3,2.0,1.5066666666666666
3530,0,0.0,0,0.0,0,0,0.3,0.0,0.0
3530,1,0.1482,3,11.35,1,0,0.3,2.0999999999999996,2.8375
3530,2,0.3626,2,11.38,0,0,0.3,2.0,3.7933333333333334
3530,3,0.1337,2,5.39,0,0,0.3,2.0,1.7966666666666666
3540,0,0.0309,2,6.26,0,0,0.3,2.0,2.0866666666666664
3540,1,0.1628,2,6.71,0,0,0.3,2.0,2.236666666666667
3540,2,0.3897,3,11.52,1,0,0.3,2.0999999999999996,2.88
3540,3,0.0007,0,0.0,0,0,0.3,0.0,0.0
3550,0,0.0084,0,0.0,0,0,0.3,0.0,0.0
3550,1,0.0,0,0.21,0,0,0.3,0.0,0.21
3550,2,0.0,0,0.16,1,0,0.3,0.0,0.16
3550,3,0.028,1,2.33,0,0,0.3,1.0,1.165
3560,0,0.0228,0,0.3,0,0,0.3,0.0,0.3
3560,1,0.0636,0,0.0,0,0,0.3,0.0,0.0
3560,2,0.0355,1,4.32,1,0,0.3,0.7,2.16
3560,3,0.0684,2,3.18,0,0,0.3,2.0,1.06
3570,0,0.0586,0,0.52,0,0,0.3,0.0,0.52
3570,1,0.0,0,1.33,0,0,0.3,0.0,1.33
3570,2,0.0277,0,2.26,0,0,0.3,0.0,2.26
3570,3,0.0,0,1.42,1,0,0.3,0.0,1.42
3580,0,0.1464,3,8.48,0,0,0.3,3.0,2.12
3580,1,0.0214,0,3.13,0,0,0.3,0.0,3.13
3580,2,0.2546,2,2.06,0,0,0.3,2.0,0.6866666666666666
3580,3,0.077,1,0.13,1,0,0.3,0.7,0.065
3590,0,0.077,0,0.02,0,0,0.3,0.0,0.02
3590,1,0.221,2,6.71,0,0,0.3,2.0,2.236666666666667
3590,2,0.1915,2,8.52,0,0,0.3,2.0,2.84
3590,3,0.0688,1,3.72,1,0,0.3,0.7,1.86
3600,0,0.3879,2,6.62,1,1,0.3,1.4,2.2066666666666666
3600,1,0.0,0,2.26,0,1,0.3,0.0,2.26
3600,2,0.0,0,0.0,0,1,0.3,0.0,0.0
3600,3,0.0,0,0.0,0,1,0.3,0.0,0.0
3610,0,0.0671,0,0.0,1,1,0.3,0.0,0.0
3610,1,0.0171,0,4.17,0,1,0.3,0.0,4.17
3610,2,0.284,7,28.04,0,1,0.3,7.0,3.505
3610,3,0.0082,0,1.84,0,1,0.3,0.0,1.84
3620,0,0.0273,0,0.0,1,1,0.3,0.0,0.0
3620,1,0.1199,2,6.35,0,1,0.3,2.0,2.1166666666666667
3620,2,0.1063,2,6.1,0,1,0.3,2.0,2.033333333333333
3620,3,0.1693,3,5.38,0,1,0.3,3.0,1.345
3630,0,0.058,1,3.69,0,1,0.3,1.0,1.845
3630,1,0.08,1,4.63,1,1,0.3,0.7,2.315
3630,2,0.079,1,2.2,0,1,0.3,1.0,1.1
3630,3,0.3707,3,12.73,0,1,0.3,3.0,3.1825
3640,0,0.0193,0,0.0,0,1,0.3,0.0,0.0
3640,1,0.0879,0,1.95,1,1,0.3,0.0,1.95
3640,2,0.0064,0,0.53,0,1,0.3,0.0,0.53
3640,3,0.069,1,6.38,0,1,0.3,1.0,3.19
3650,0,0.0,0,1.01,0,1,0.3,0.0,1.01
3650,1,0.0527,2,5.22,1,1,0.3,1.4,1.74
3650,2,0.0364,1,0.8,0,1,0.3,1.0,0.4
3650,3,0.0439,1,3.78,0,1,0.3,1.0,1.89
3660,0,0.1402,3,5.0,0,1,0.3,3.0,1.25
3660,1,0.0368,1,2.08,0,1,0.3,1.0,1.04
3660,2,0.0,0,0.55,1,1,0.3,0.0,0.55
3660,3,0.1333,0,0.0,0,1,0.3,0.0,0.0
3670,0,0.1212,1,2.24,0,1,0.3,1.0,1.12
3670,1,0.0,0,0.1,0,1,0.3,0.0,0.1
3670,2,0.023,0,0.0,1,1,0.3,0.0,0.0
3670,3,0.003,0,0.0,0,1,0.3,0.0,0.0
3680,0,0.4027,5,9.64,0,1,0.3,5.0,1.6066666666666667
3680,1,0.1769,2,5.25,0,1,0.3,2.0,1.75
3680,2,0.0289,0,4.06,1,1,0.3,0.0,4.06
3680,3,0.078,3,8.38,0,1,0.3,3.0,2.095
3690,0,0.2778,1,2.67,0,1,0.3,1.0,1.335
3690,1,0.078,1,4.0,0,1,0.3,1.0,2.0
3690,2,0.0522,2,0.98,0,1,0.3,2.0,0.32666666666666666
3690,3,0.1279,2,6.15,1,1,0.3,1.4,2.0500000000000003
3700,0,0.1479,1,3.96,0,1,0.3,1.0,1.98
3700,1,0.2986,6,21.58,0,1,0.3,6.0,3.0828571428571427
3700,2,0.0124,0,0.0,0,1,0.3,0.0,0.0
3700,3,0.012,0,0.3,1,1,0.3,0.0,0.3
3710,0,0.0507,3,15.55,0,1,0.3,3.0,3.8875
3710,1,0.4206,7,23.53,0,1,0.3,7.0,2.94125
3710,2,0.096,1,1.67,0,1,0.3,1.0,0.835
3710,3,0.1296,1,2.07,1,1,0.3,0.7,1.035
3720,0,0.0,0,0.0,1,1,0.3,0.0,0.0
3720,1,0.0527,1,4.75,0,1,0.3,1.0,2.375
3720,2,0.0792,1,1.61,0,1,0.3,1.0,0.805
3720,3,0.0684,0,2.94,0,1,0.3,0.0,2.94
3730,0,0.0,0,0.28,1,1,0.3,0.0,0.28
3730,1,0.099,0,0.0,0,1,0.3,0.0,0.0
3730,2,0.1153,2,2.6,0,1,0.3,2.0,0.8666666666666667
3730,3,0.0,0,1.5,0,1,0.3,0.0,1.5
3740,0,0.0,0,2.25,1,1,0.3,0.0,2.25
3740,1,0.1268,1,0.0,0,1,0.3,1.0,0.0
3740,2,0.1298,3,4.83,0,1,0.3,3.0,1.2075
3740,3,0.0598,0,0.0,0,1,0.3,0.0,0.0
3750,0,0.0288,0,2.33,0,1,0.3,0.0,2.33
3750,1,0.0866,1,2.44,1,1,0.3,0.7,1.22
3750,2,0.133,1,1.88,0,1,0.3,1.0,0.94
3750,3,0.0988,1,0.04,0,1,0.3,1.0,0.02
3760,0,0.0199,0,0.11,0,1,0.3,0.0,0.11
3760,1,0.1923,1,5.31,1,1,0.3,0.7,2.655
3760,2,0.1375,0,1.33,0,1,0.3,0.0,1.33
3760,3,0.0927,0,0.0,0,1,0.3,0.0,0.0
3770,0,0.0882,1,2.76,0,1,0.3,1.0,1.38
3770,1,0.0013,0,0.0,1,1,0.3,0.0,0.0
3770,2,0.0537,0,0.0,0,1,0.3,0.0,0.0
3770,3,0.1461,1,2.03,0,1,0.3,1.0,1.015
3780,0,0.018,0,0.09,0,1,0.3,0.0,0.09
3780,1,0.1099,0,0.87,0,1,0.3,0.0,0.87
3780,2,0.8062,9,34.22,1,1,0.3,6.3,3.4219999999999997
3780,3,0.0,0,0.85,0,1,0.3,0.0,0.85
3790,0,0.1245,3,8.87,0,1,0.3,3.0,2.2175
3790,1,0.0695,0,0.91,0,1,0.3,0.0,0.91
3790,2,0.0425,1,4.51,1,1,0.3,0.7,2.255
3790,3,0.2199,3,12.79,0,1,0.3,3.0,3.1975
3800,0,0.1615,3,6.59,0,1,0.3,3.0,1.6475
3800,1,0.1347,2,8.9,0,1,0.3,2.0,2.966666666666667
3800,2,0.0849,0,0.0,1,1,0.3,0.0,0.0
3800,3,0.0464,0,0.0,0,1,0.3,0.0,0.0
3810,0,0.0334,0,1.6,0,1,0.3,0.0,1.6
3810,1,0.0895,2,9.64,0,1,0.3,2.0,3.2133333333333334
3810,2,0.1878,2,6.68,0,1,0.3,2.0,2.2266666666666666
3810,3,0.0,0,0.92,1,1,0.3,0.0,0.92
3820,0,0.0268,0,2.79,0,1,0.3,0.0,2.79
3820,1,0.1718,1,0.0,0,1,0.3,1.0,0.0
3820,2,0.0,0,0.52,0,1,0.3,0.0,0.52
3820,3,0.0963,1,3.21,1,1,0.3,0.7,1.605
3830,0,0.1245,1,1.37,0,1,0.3,1.0,0.685
3830,1,0.0794,1,4.71,0,1,0.3,1.0,2.355
3830,2,0.0514,1,8.18,0,1,0.3,1.0,4.09
3830,3,0.0,0,3.25,1,1,0.3,0.0,3.25
3840,0,0.0637,1,4.58,1,1,0.3,0.7,2.29
3840,1,0.0521,2,7.13,0,1,0.3,2.0,2.3766666666666665
3840,2,0.0262,0,1.79,0,1,0.3,0.0,1.79
3840,3,0.0,0,0.0,0,1,0.3,0.0,0.0
3850,0,0.094,2,5.72,1,1,0.3,1.4,1.9066666666666665
3850,1,0.2694,2,0.0,0,1,0.3,2.0,0.0
3850,2,0.117,2,2.8,0,1,0.3,2.0,0.9333333333333332
3850,3,0.1122,3,4.14,0,1,0.3,3.0,1.035
3860,0,0.0,0,0.0,1,1,0.3,0.0,0.0
3860,1,0.0468,0,0.0,0,1,0.3,0.0,0.0
3860,2,0.072,1,0.31,0,1,0.3,1.0,0.155
3860,3,0.0,0,0.0,0,1,0.3,0.0,0.0
3870,0,0.3528,5,14.0,0,1,0.3,5.0,2.3333333333333335
3870,1,0.1505,1,0.0,1,1,0.3,0.7,0.0
3870,2,0.0,0,2.85,0,1,0.3,0.0,2.85
3870,3,0.1025,0,2.87,0,1,0.3,0.0,2.87
3880,0,0.0739,0,0.0,0,1,0.3,0.0,0.0
3880,1,0.4011,4,12.13,1,1,0.3,2.8,2.426
3880,2,0.2049,3,11.27,0,1,0.3,3.0,2.8175
3880,3,0.0305,0,1.05,0,1,0.3,0.0,1.05
3890,0,0.3591,1,6.95,0,1,0.3,1.0,3.475
3890,1,0.2328,3,5.94,1,1,0.3,2.0999999999999996,1.485
3890,2,0.1493,0,0.2,0,1,0.3,0.0,0.2
3890,3,0.1247,1,0.67,0,1,0.3,1.0,0.335
3900,0,0.0,0,0.9,0,1,0.3,0.0,0.9
3900,1,0.2237,0,1.28,0,1,0.3,0.0,1.28
3900,2,0.12,0,0.0,1,1,0.3,0.0,0.0
3900,3,0.0781,2,0.0,0,1,0.3,2.0,0.0
3910,0,0.0,0,0.0,0,1,0.3,0.0,0.0
3910,1,0.1753,1,1.33,0,1,0.3,1.0,0.665
3910,2,0.0,0,0.0,1,1,0.3,0.0,0.0
3910,3,0.0246,0,0.37,0,1,0.3,0.0,0.37
3920,0,0.0385,1,5.26,0,1,0.3,1.0,2.63
3920,1,0.0306,0,0.0,0,1,0.3,0.0,0.0
3920,2,0.0,0,1.03,1,1,0.3,0.0,1.03
3920,3,0.3023,2,5.04,0,1,0.3,2.0,1.68
3930,0,0.0,0,0.0,0,1,0.3,0.0,0.0
3930,1,0.0484,1,3.49,0,1,0.3,1.0,1.745
3930,2,0.1451,0,1.19,0,1,0.3,0.0,1.19
3930,3,0.0385,0,1.27,1,1,0.3,0.0,1.27
3940,0,0.1439,2,7.68,0,1,0.3,2.0,2.56
3940,1,0.0,0,2.17,0,1,0.3,0.0,2.17
3940,2,0.0,0,0.16,0,1,0.3,0.0,0.16
3940,3,0.1643,1,4.48,1,1,0.3,0.7,2.24
3950,0,0.0781,0,2.56,0,1,0.3,0.0,2.56
3950,1,0.0921,1,3.28,0,1,0.3,1.0,1.64
3950,2,0.152,2,5.98,0,1,0.3,2.0,1.9933333333333334
3950,3,0.2173,0,2.38,1,1,0.3,0.0,2.38
3960,0,0.2384,6,18.4,1,1,0.3,4.199999999999999,2.6285714285714286
3960,1,0.0169,0,0.02,0,1,0.3,0.0,0.02
3960,2,0.0445,0,4.33,0,1,0.3,0.0,4.33
3960,3,0.0282,0,0.0,0,1,0.3,0.0,0.0
3970,0,0.2005,0,0.0,1,1,0.3,0.0,0.0
3970,1,0.0,0,0.0,0,1,0.3,0.0,0.0
3970,2,0.099,2,8.51,0,1,0.3,2.0,2.8366666666666664
3970,3,0.0438,0,0.42,0,1,0.3,0.0,0.42
3980,0,0.0788,2,5.71,1,1,0.3,1.4,1.9033333333333333
3980,1,0.1499,1,3.87,0,1,0.3,1.0,1.935
3980,2,0.2728,2,0.14,0,1,0.3,2.0,0.04666666666666667
3980,3,0.0877,0,0.0,0,1,0.3,0.0,0.0
3990,0,0.4344,4,6.84,0,1,0.3,4.0,1.3679999999999999
3990,1,0.0,0,1.15,1,1,0.3,0.0,1.15
3990,2,0.1411,4,13.41,0,1,0.3,4.0,2.682
3990,3,0.1133,4,8.53,0,1,0.3,4.0,1.706
4000,0,0.0,0,1.05,0,1,0.3,0.0,1.05
4000,1,0.0881,1,3.55,1,1,0.3,0.7,1.775
4000,2,0.0863,0,0.0,0,1,0.3,0.0,0.0
4000,3,0.0961,0,0.0,0,1,0.3,0.0,0.0
4010,0,0.0187,0,0.0,0,1,0.3,0.0,0.0
4010,1,0.0716,0,0.0,1,1,0.3,0.0,0.0
4010,2,0.0862,0,0.0,0,1,0.3,0.0,0.0
4010,3,0.1743,3,7.18,0,1,0.3,3.0,1.795
4020,0,0.1363,3,9.3,0,1,0.3,3.0,2.325
4020,1,0.0467,0,1.74,0,1,0.3,0.0,1.74
4020,2,0.0301,0,0.61,1,1,0.3,0.0,0.61
4020,3,0.0825,1,2.88,0,1,0.3,1.0,1.44
4030,0,0.0045,0,3.18,0,1,0.3,0.0,3.18
4030,1,0.0,0,0.0,0,1,0.3,0.0,0.0
4030,2,0.0745,1,2.18,1,1,0.3,0.7,1.09
4030,3,0.3988,2,6.8,0,1,0.3,2.0,2.2666666666666666
4040,0,0.119,1,3.8,0,1,0.3,1.0,1.9
4040,1,0.0364,1,3.24,0,1,0.3,1.0,1.62
4040,2,0.0349,0,1.79,1,1,0.3,0.0,1.79
4040,3,0.1275,0,0.0,0,1,0.3,0.0,0.0
4050,0,0.2025,4,5.07,0,1,0.3,4.0,1.014
4050,1,0.0831,1,3.23,0,1,0.3,1.0,1.615
4050,2,0.0,0,0.0,0,1,0.3,0.0,0.0
4050,3,0.0,0,0.83,1,1,0.3,0.0,0.83
4060,0,0.2748,2,4.54,0,1,0.3,2.0,1.5133333333333334
4060,1,0.0,0,0.0,0,1,0.3,0.0,0.0
4060,2,0.0,0,0.0,0,1,0.3,0.0,0.0
4060,3,0.0,0,0.0,1,1,0.3,0.0,0.0
4070,0,0.4033,4,14.53,0,1,0.3,4.0,2.9059999999999997
4070,1,0.0444,0,0.0,0,1,0.3,0.0,0.0
4070,2,0.1615,6,19.19,0,1,0.3,6.0,2.7414285714285715
4070,3,0.1268,1,2.24,1,1,0.3,0.7,1.12
4080,0,0.3182,1,0.77,1,1,0.3,0.7,0.385
4080,1,0.0014,0,0.0,0,1,0.3,0.0,0.0
4080,2,0.0,0,2.27,0,1,0.3,0.0,2.27
4080,3,0.1641,1,3.34,0,1,0.3,1.0,1.67
4090,0,0.0,0,0.26,1,1,0.3,0.0,0.26
4090,1,0.1408,2,8.76,0,1,0.3,2.0,2.92
4090,2,0.0,0,0.0,0,1,0.3,0.0,0.0
4090,3,0.002,0,0.0,0,1,0.3,0.0,0.0
4100,0,0.0,0,3.65,1,1,0.3,0.0,3.65
4100,1,0.0813,1,4.65,0,1,0.3,1.0,2.325
4100,2,0.0,0,0.0,0,1,0.3,0.0,0.0
4100,3,0.0,0,0.2,0,1,0.3,0.0,0.2
4110,0,0.0438,0,0.93,0,1,0.3,0.0,0.93
4110,1,0.1068,1,4.29,1,1,0.3,0.7,2.145
4110,2,0.0869,1,2.93,0,1,0.3,1.0,1.465
4110,3,0.0894,1,4.15,0,1,0.3,1.0,2.075
4120,0,0.0612,0,0.0,0,1,0.3,0.0,0.0
4120,1,0.0597,1,4.06,1,1,0.3,0.7,2.03
4120,2,0.1639,3,7.55,0,1,0.3,3.0,1.8875
4120,3,0.0251,0,0.01,0,1,0.3,0.0,0.01
4130,0,0.0029,0,1.27,0,1,0.3,0.0,1.27
4130,1,0.0515,1,4.13,1,1,0.3,0.7,2.065
4130,2,0.1077,2,1.96,0,1,0.3,2.0,0.6533333333333333
4130,3,0.0,0,0.2,0,1,0.3,0.0,0.2
4140,0,0.0918,1,2.5,0,1,0.3,1.0,1.25
4140,1,0.0034,0,3.19,0,1,0.3,0.0,3.19
4140,2,0.338,2,7.76,1,1,0.3,1.4,2.5866666666666664
4140,3,0.0774,2,0.39,0,1,0.3,2.0,0.13
4150,0,0.1568,2,4.38,0,1,0.3,2.0,1.46
4150,1,0.0317,1,3.39,0,1,0.3,1.0,1.695
4150,2,0.0682,0,2.4,1,1,0.3,0.0,2.4
4150,3,0.0413,0,0.01,0,1,0.3,0.0,0.01
4160,0,0.047,0,0.0,0,1,0.3,0.0,0.0
4160,1,0.0129,0,0.0,0,1,0.3,0.0,0.0
4160,2,0.0347,0,0.0,1,1,0.3,0.0,0.0
4160,3,0.1895,2,5.66,0,1,0.3,2.0,1.8866666666666667
4170,0,0.1327,2,10.06,0,1,0.3,2.0,3.3533333333333335
4170,1,0.1104,3,12.38,0,1,0.3,3.0,3.095
4170,2,0.2154,2,8.53,0,1,0.3,2.0,2.8433333333333333
4170,3,0.0929,0,2.74,1,1,0.3,0.0,2.74
4180,0,0.143,1,0.0,0,1,0.3,1.0,0.0
4180,1,0.0,0,2.37,0,1,0.3,0.0,2.37
4180,2,0.2132,0,0.0,0,1,0.3,0.0,0.0
4180,3,0.0,0,0.0,1,1,0.3,0.0,0.0
4190,0,0.0,0,1.19,0,1,0.3,0.0,1.19
4190,1,0.0876,0,0.0,0,1,0.3,0.0,0.0
4190,2,0.0263,0,0.0,0,1,0.3,0.0,0.0
4190,3,0.0489,1,4.0,1,1,0.3,0.7,2.0
4200,0,0.0676,1,2.13,1,1,0.3,0.7,1.065
4200,1,0.1575,1,0.97,0,1,0.3,1.0,0.485
4200,2,0.0,0,0.0,0,1,0.3,0.0,0.0
4200,3,0.167,0,1.94,0,1,0.3,0.0,1.94
4210,0,0.0737,0,0.0,1,1,0.3,0.0,0.0
4210,1,0.0,0,0.0,0,1,0.3,0.0,0.0
4210,2,0.0359,1,0.56,0,1,0.3,1.0,0.28
4210,3,0.0017,0,1.03,0,1,0.3,0.0,1.03
4220,0,0.0,0,2.2,1,1,0.3,0.0,2.2
4220,1,0.0,0,0.0,0,1,0.3,0.0,0.0
4220,2,0.0,0,2.37,0,1,0.3,0.0,2.37
4220,3,0.031,0,0.0,0,1,0.3,0.0,0.0
4230,0,0.0,0,0.0,0,1,0.3,0.0,0.0
4230,1,0.028,1,3.55,1,1,0.3,0.7,1.775
4230,2,0.0772,0,1.47,0,1,0.3,0.0,1.47
4230,3,0.134,1,4.86,0,1,0.3,1.0,2.43
4240,0,0.1306,1,5.78,0,1,0.3,1.0,2.89
4240,1,0.1918,2,2.49,1,1,0.3,1.4,0.8300000000000001
4240,2,0.0736,0,1.21,0,1,0.3,0.0,1.21
4240,3,0.0,0,0.0,0,1,0.3,0.0,0.0
4250,0,0.0206,0,6.13,0,1,0.3,0.0,6.13
4250,1,0.126,2,4.96,1,1,0.3,1.4,1.6533333333333333
4250,2,0.003,0,0.0,0,1,0.3,0.0,0.0
4250,3,0.1055,1,4.44,0,1,0.3,1.0,2.22
4260,0,0.0612,1,2.03,0,1,0.3,1.0,1.015
4260,1,0.067,2,0.5,0,1,0.3,2.0,0.16666666666666666
4260,2,0.0,0,0.3,1,1,0.3,0.0,0.3
4260,3,0.126,0,0.23,0,1,0.3,0.0,0.23
4270,0,0.118,4,10.92,0,1,0.3,4.0,2.184
4270,1,0.0696,0,3.02,0,1,0.3,0.0,3.02
4270,2,0.1078,2,4.11,1,1,0.3,1.4,1.37
4270,3,0.0,0,0.03,0,1,0.3,0.0,0.03
4280,0,0.0,0,1.22,0,1,0.3,0.0,1.22
4280,1,0.0157,1,0.06,0,1,0.3,1.0,0.03
4280,2,0.102,2,3.11,1,1,0.3,1.4,1.0366666666666666
4280,3,0.1849,0,0.0,0,1,0.3,0.0,0.0
4290,0,0.0249,0,0.0,0,1,0.3,0.0,0.0
4290,1,0.0635,0,3.98,0,1,0.3,0.0,3.98
4290,2,0.0582,0,0.0,0,1,0.3,0.0,0.0
4290,3,0.1763,1,3.36,1,1,0.3,0.7,1.68
4300,0,0.0848,0,1.57,0,1,0.3,0.0,1.57
4300,1,0.0,0,0.0,0,1,0.3,0.0,0.0
4300,2,0.0,0,0.0,0,1,0.3,0.0,0.0
4300,3,0.0496,0,0.0,1,1,0.3,0.0,0.0
4310,0,0.0486,0,3.47,0,1,0.3,0.0,3.47
4310,1,0.3662,2,8.91,0,1,0.3,2.0,2.97
4310,2,0.0718,2,7.18,0,1,0.3,2.0,2.393333333333333
4310,3,0.18,1,0.63,1,1,0.3,0.7,0.315
